0.017316,2.2987,0.060138,-0.29676,-0.036715,9.0497
0.017369,2.2987,0.060136,-0.29749,-0.034826,9.045
0.017421,2.2987,0.060135,-0.2982,-0.032972,9.0343
0.017474,2.2987,0.060133,-0.29888,-0.031167,9.0276
0.017527,2.2986,0.060132,-0.29953,-0.029423,9.0297
0.017579,2.2986,0.06013,-0.30015,-0.027751,9.0252
0.017632,2.2986,0.060129,-0.30075,-0.026163,9.0221
0.017685,2.2986,0.060128,-0.30133,-0.02467,9.016
0.017737,2.2986,0.060127,-0.30189,-0.02328,9.0273
0.01779,2.2986,0.060126,-0.30243,-0.022002,9.0268
0.017842,2.2985,0.060125,-0.30295,-0.020841,9.0334
0.017895,2.2985,0.060124,-0.30346,-0.019802,9.0386
0.017948,2.2985,0.060124,-0.30395,-0.018889,9.0376
0.018,2.2985,0.060123,-0.30443,-0.018101,9.041
0.018053,2.2985,0.060122,-0.3049,-0.017439,9.0469
0.018106,2.2985,0.060121,-0.30536,-0.016903,9.0441
0.018158,2.2984,0.060121,-0.30581,-0.016488,9.0455
0.018211,2.2984,0.06012,-0.30625,-0.016193,9.0535
0.018264,2.2984,0.060119,-0.30669,-0.016013,9.0469
0.018316,2.2984,0.060119,-0.30711,-0.015944,9.0461
0.018369,2.2984,0.060118,-0.30753,-0.015979,9.0453
0.018421,2.2984,0.060117,-0.30795,-0.016112,9.057
0.018474,2.2983,0.060116,-0.30836,-0.016336,9.0531
0.018527,2.2983,0.060115,-0.30876,-0.016642,9.0587
0.018579,2.2983,0.060114,-0.30917,-0.017021,9.0629
0.018632,2.2983,0.060113,-0.30957,-0.017465,9.065
0.018685,2.2983,0.060112,-0.30997,-0.017963,9.0672
0.018737,2.2983,0.060111,-0.31037,-0.018505,9.0684
0.01879,2.2983,0.06011,-0.31077,-0.019081,9.0725
0.018842,2.2982,0.060109,-0.31117,-0.019679,9.0818
0.018895,2.2982,0.060108,-0.31157,-0.020291,9.0829
0.018948,2.2982,0.060107,-0.31197,-0.020907,9.0804
0.019,2.2982,0.060106,-0.31238,-0.021515,9.0702
0.019053,2.2982,0.060105,-0.31278,-0.022107,9.0759
0.019106,2.2982,0.060103,-0.31319,-0.022673,9.0742
0.019158,2.2981,0.060102,-0.3136,-0.023205,9.0653
0.019211,2.2981,0.060101,-0.31401,-0.023695,9.0735
0.019264,2.2981,0.060099,-0.31443,-0.024138,9.0788
0.019316,2.2981,0.060098,-0.31484,-0.024527,9.0717
0.019369,2.2981,0.060096,-0.31525,-0.024858,9.0796
0.019421,2.2981,0.060095,-0.31566,-0.025127,9.0882
0.019474,2.298,0.060094,-0.31607,-0.02533,9.0876
0.019527,2.298,0.060092,-0.31648,-0.025467,9.0875
0.019579,2.298,0.060091,-0.31689,-0.025535,9.0941
0.019632,2.298,0.060089,-0.31729,-0.025536,9.0921
0.019685,2.298,0.060088,-0.31769,-0.025471,9.0945
0.019737,2.298,0.060086,-0.31808,-0.025342,9.0971
0.01979,2.2979,0.060085,-0.31846,-0.025152,9.0951
0.019842,2.2979,0.060084,-0.31883,-0.024905,9.0977
0.019895,2.2979,0.060082,-0.3192,-0.024608,9.1057
0.019948,2.2979,0.060081,-0.31955,-0.024265,9.1088
0.02,2.2979,0.06008,-0.3199,-0.023883,9.1076
0.020053,2.2979,0.060078,-0.32023,-0.023469,9.0956
0.020106,2.2978,0.060077,-0.32054,-0.023029,9.0999
0.020158,2.2978,0.060076,-0.32084,-0.022569,9.092
0.020211,2.2978,0.060074,-0.32113,-0.022096,9.0883
0.020264,2.2978,0.060073,-0.3214,-0.021615,9.085
0.020316,2.2978,0.060072,-0.32165,-0.021135,9.0818
0.020369,2.2978,0.060071,-0.32188,-0.02066,9.0789
0.020421,2.2977,0.06007,-0.32208,-0.020198,9.0862
0.020474,2.2977,0.060069,-0.32227,-0.019755,9.0911
0.020527,2.2977,0.060068,-0.32244,-0.019338,9.0832
0.020579,2.2977,0.060067,-0.32258,-0.018957,9.0845
0.020632,2.2977,0.060066,-0.3227,-0.018616,9.084
0.020685,2.2976,0.060066,-0.32279,-0.018324,9.082
0.020737,2.2976,0.060065,-0.32286,-0.018085,9.0854
0.02079,2.2976,0.060064,-0.32291,-0.017904,9.0822
0.020843,2.2976,0.060063,-0.32293,-0.017784,9.0785
0.020895,2.2976,0.060063,-0.32293,-0.017725,9.0836
0.020948,2.2976,0.060062,-0.32291,-0.017727,9.089
0.021,2.2975,0.060061,-0.32287,-0.017791,9.0898
0.021053,2.2975,0.06006,-0.3228,-0.017913,9.0938
0.021106,2.2975,0.060059,-0.32271,-0.018093,9.1033
0.021158,2.2975,0.060058,-0.32261,-0.018328,9.1045
0.021211,2.2975,0.060057,-0.32249,-0.018616,9.1002
0.021264,2.2975,0.060056,-0.32235,-0.018954,9.0975
0.021316,2.2974,0.060055,-0.3222,-0.019339,9.0965
0.021369,2.2974,0.060054,-0.32204,-0.019768,9.0985
0.021421,2.2974,0.060053,-0.32187,-0.020235,9.092
0.021474,2.2974,0.060052,-0.32169,-0.020737,9.0902
0.021527,2.2974,0.060051,-0.32151,-0.021267,9.0787
0.021579,2.2974,0.06005,-0.32132,-0.021821,9.0727
0.021632,2.2973,0.060049,-0.32113,-0.022394,9.0664
0.021685,2.2973,0.060047,-0.32094,-0.022982,9.0626
0.021737,2.2973,0.060046,-0.32075,-0.023579,9.0609
0.02179,2.2973,0.060045,-0.32057,-0.024181,9.0617
0.021843,2.2973,0.060043,-0.32039,-0.024783,9.0538
0.021895,2.2973,0.060042,-0.32022,-0.025379,9.0491
0.021948,2.2972,0.060041,-0.32007,-0.025966,9.0434
0.022,2.2972,0.060039,-0.31992,-0.02654,9.0414
0.022053,2.2972,0.060038,-0.31979,-0.027098,9.0364
0.022106,2.2972,0.060036,-0.31968,-0.027635,9.0335
0.022158,2.2972,0.060035,-0.31958,-0.028148,9.0243
0.022211,2.2972,0.060033,-0.3195,-0.028633,9.0083
0.022264,2.2971,0.060032,-0.31944,-0.029088,9.0108
0.022316,2.2971,0.06003,-0.3194,-0.02951,9.0147
0.022369,2.2971,0.060028,-0.31939,-0.029897,9.0032
0.022421,2.2971,0.060027,-0.3194,-0.03025,9.005
0.022474,2.2971,0.060025,-0.31943,-0.030565,9.0047
0.022527,2.2971,0.060024,-0.31949,-0.030842,9.0068
0.022579,2.297,0.060022,-0.31958,-0.03108,9.003
0.022632,2.297,0.06002,-0.31969,-0.03128,9.0034
0.022685,2.297,0.060019,-0.31983,-0.03144,8.9996
0.022737,2.297,0.060017,-0.32,-0.031562,8.9953
0.02279,2.297,0.060015,-0.3202,-0.031645,8.995
0.022843,2.297,0.060013,-0.32042,-0.031693,8.9972
0.022895,2.2969,0.060012,-0.32068,-0.031706,8.9939
0.022948,2.2969,0.06001,-0.32096,-0.031688,8.9899
0.023,2.2969,0.060008,-0.32127,-0.031641,8.9936
0.023053,2.2969,0.060007,-0.32161,-0.031571,8.9956
